"","month","counterparty_name","region","factory","deal_type","volume","price","market_price","market_price_prev","inflation","inp_1","inp_2"
"1195","2020-05-01 00:00:00","269","44","3","8","86.654512","173.032","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1196","2020-05-01 00:00:00","280","17","6","4","39.553189","151.09367434875","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1197","2020-05-01 00:00:00","286","22","1","4","235.510334","135.74164101416","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1198","2020-05-01 00:00:00","295","33","8","3","19.6037484","160.31547132374","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1199","2020-05-01 00:00:00","308","42","6","3","64.1529585","152.568917236","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1200","2020-05-01 00:00:00","316","39","3","4","19.788914","172.42","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1201","2020-05-01 00:00:00","316","39","4","4","76.775702","163.22041508302","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1202","2020-05-01 00:00:00","317","21","1","4","33.638323","139.9381092041","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1203","2020-05-01 00:00:00","323","44","2","8","16.744268","153.95800060379","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1204","2020-05-01 00:00:00","338","28","5","3","19.318862","148.45","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1205","2020-05-01 00:00:00","343","33","6","3","18.8869904","152.82610899315","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1206","2020-05-01 00:00:00","351","2","1","3","16.993055","147.94","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1207","2020-05-01 00:00:00","365","39","4","4","94.264648","161.61174034147","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1208","2020-05-01 00:00:00","367","4","1","3","16.40945","125.5","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1209","2020-05-01 00:00:00","375","6","3","3","5.380169","172.42","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1210","2020-05-01 00:00:00","387","15","4","3","18.016337","160.69","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1211","2020-05-01 00:00:00","392","6","3","3","2.165831","179.39680194196","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1212","2020-05-01 00:00:00","398","2","2","3","7.9391605","159.67000063919","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1213","2020-05-01 00:00:00","411","24","4","4","13.042757","157.12","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1214","2020-05-01 00:00:00","415","33","6","3","38.6856916","153.08276873234","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1215","2020-05-01 00:00:00","419","24","8","4","49.4151472","160.24262663523","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1216","2020-05-01 00:00:00","423","33","6","3","4.9543679","153.55000102323","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1217","2020-05-01 00:00:00","431","24","2","3","4.607165","159.67","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1218","2020-05-01 00:00:00","442","36","8","3","125.979534","160.10562067927","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1219","2020-05-01 00:00:00","454","24","2","4","51.499707","155.08","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1220","2020-05-01 00:00:00","454","24","4","4","214.829826","157.12","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1221","2020-05-01 00:00:00","454","24","6","4","19.8049817","148.96","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1222","2020-05-01 00:00:00","454","24","8","4","150.4928246","156.99252749234","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1223","2020-05-01 00:00:00","455","33","5","4","4.96604","147.94","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1224","2020-05-01 00:00:00","457","2","4","3","40.441328","160.69","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1225","2020-05-01 00:00:00","475","24","2","2","8.012278","166.11150692475","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1226","2020-05-01 00:00:00","476","36","2","3","9.9118325","159.772","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1227","2020-05-01 00:00:00","476","36","8","3","30.5635414","159.67","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1228","2020-05-01 00:00:00","483","6","2","5","2.9849015","166.3","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1229","2020-05-01 00:00:00","488","24","2","3","4.935152","158.65","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1230","2020-05-01 00:00:00","494","21","1","3","34.765636","138.21992294633","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1231","2020-05-01 00:00:00","506","37","1","4","16.798124","130.6","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1232","2020-05-01 00:00:00","522","11","3","3","2.9702","176.5","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1233","2020-05-01 00:00:00","525","42","6","4","91.0338899","148.96","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1234","2020-05-01 00:00:00","532","21","1","4","174.4871755","139.98913790658","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1235","2020-05-01 00:00:00","557","13","2","3","1.272251","166.3","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1236","2020-05-01 00:00:00","562","33","5","3","0.299873","156.1","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1237","2020-05-01 00:00:00","566","0","5","3","0.583516","170.38","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1238","2020-05-01 00:00:00","566","0","6","3","0.0696683","152.53010165438","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1239","2020-05-01 00:00:00","593","21","1","3","64.284965","135.75468489778","138.9946","146.02648","0.2726","11.27064807","9.1002351471429"
"1240","2020-06-01 00:00:00","5","44","3","8","37.621489","173.032","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1241","2020-06-01 00:00:00","6","2","2","1","12.036626","159.66700544448","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1242","2020-06-01 00:00:00","8","2","2","7","59.4163035","159.50030011359","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1243","2020-06-01 00:00:00","8","2","8","7","121.7196824","164.30173708767","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1244","2020-06-01 00:00:00","10","7","1","3","13.827926","137.74","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1245","2020-06-01 00:00:00","13","21","1","3","30.593182","141.41601638823","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1246","2020-06-01 00:00:00","33","33","6","3","15.4797767","153.70876757484","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1247","2020-06-01 00:00:00","36","24","2","5","4.1841955","166.2652354461","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1248","2020-06-01 00:00:00","57","6","3","4","39.215393","172.93675296178","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1249","2020-06-01 00:00:00","73","24","2","3","14.614485","163.53210276927","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1250","2020-06-01 00:00:00","83","10","3","3","17.321543","171.66018712421","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1251","2020-06-01 00:00:00","93","2","2","3","29.156007","160.32889979357","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1252","2020-06-01 00:00:00","119","9","1","3","41.048376","145.15144901421","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1253","2020-06-01 00:00:00","129","41","6","4","71.7805124","149.97269201505","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1254","2020-06-01 00:00:00","130","8","1","3","6.229084","145.03261083652","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1255","2020-06-01 00:00:00","156","13","2","3","29.6992715","159.80527120544","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1256","2020-06-01 00:00:00","177","2","8","4","9.8930522","156.1","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1257","2020-06-01 00:00:00","179","17","5","3","4.256311","147.94","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1258","2020-06-01 00:00:00","181","22","1","6","1.2056775","167.42200443075","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1259","2020-06-01 00:00:00","189","12","4","3","1.97149","162.72487798569","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1260","2020-06-01 00:00:00","195","25","6","4","158.1381887","148.96","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1261","2020-06-01 00:00:00","196","24","2","3","47.370625","159.6808595285","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1262","2020-06-01 00:00:00","201","2","8","3","2.078806","166.3","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1263","2020-06-01 00:00:00","202","39","4","3","26.737629","162.30420188604","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1264","2020-06-01 00:00:00","205","8","1","3","3.013859","138.76","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1265","2020-06-01 00:00:00","208","24","5","3","17.190065","147.94","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1266","2020-06-01 00:00:00","212","21","1","3","8.175228","148.67898055687","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1267","2020-06-01 00:00:00","213","38","5","5","0.317","154.06","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1268","2020-06-01 00:00:00","255","8","1","3","46.592974","143.21151939604","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1269","2020-06-01 00:00:00","262","24","2","4","9.3008145","166.00116858475","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1270","2020-06-01 00:00:00","263","2","8","3","0.30908","169.19931506849","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1271","2020-06-01 00:00:00","264","2","8","3","0.2197622","159.97597977996","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1272","2020-06-01 00:00:00","267","28","3","3","110.595684","171.7042027452","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1273","2020-06-01 00:00:00","269","44","3","8","88.097833","173.032","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1274","2020-06-01 00:00:00","269","44","8","8","34.6578844","164.05662444776","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1275","2020-06-01 00:00:00","275","22","1","4","16.782878","139.27","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1276","2020-06-01 00:00:00","280","17","6","4","44.2694421","153.66966262646","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1277","2020-06-01 00:00:00","286","22","1","4","186.3631185","145.36713172902","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1278","2020-06-01 00:00:00","288","25","5","3","0.218","154.06","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1279","2020-06-01 00:00:00","295","33","8","3","48.4364154","160.56865174339","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1280","2020-06-01 00:00:00","298","8","1","3","1.205426","144.88","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1281","2020-06-01 00:00:00","301","16","1","3","13.726352","135.7","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1282","2020-06-01 00:00:00","308","42","6","3","153.2948356","153.0552412613","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1283","2020-06-01 00:00:00","316","39","4","4","112.656672","163.64302310404","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1284","2020-06-01 00:00:00","334","2","8","3","0.44075","170.38","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1285","2020-06-01 00:00:00","338","28","5","3","57.446538","149.82213825209","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1286","2020-06-01 00:00:00","343","33","6","3","27.5240989","153.53569008834","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1287","2020-06-01 00:00:00","351","2","1","3","17.7113","137.74","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1288","2020-06-01 00:00:00","365","39","4","4","89.857267","161.87421169438","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1289","2020-06-01 00:00:00","369","2","8","3","0.641522","168.34","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1290","2020-06-01 00:00:00","375","6","3","3","8.885763","172.86304742767","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1291","2020-06-01 00:00:00","386","38","5","3","1.480448","147.94","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1292","2020-06-01 00:00:00","387","15","4","3","27.932082","161.32673813359","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1293","2020-06-01 00:00:00","392","6","3","3","2.74528","180.8213226315","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1294","2020-06-01 00:00:00","402","2","8","3","0.60905","169.13371428571","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1295","2020-06-01 00:00:00","411","24","2","4","37.597531","157.11895253228","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1296","2020-06-01 00:00:00","411","24","8","4","37.6298644","160.18","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1297","2020-06-01 00:00:00","412","9","1","3","11.984253","140.10420990945","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1298","2020-06-01 00:00:00","415","33","6","3","29.3691936","153.38187960497","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1299","2020-06-01 00:00:00","419","24","8","4","29.6603268","159.67","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1300","2020-06-01 00:00:00","420","33","6","7","0.5433833","152.53000964685","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1301","2020-06-01 00:00:00","423","33","6","3","4.9457549","156.1","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1302","2020-06-01 00:00:00","428","12","4","3","0.111971","161.71","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1303","2020-06-01 00:00:00","442","36","8","3","100.2212328","160.74021593116","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1304","2020-06-01 00:00:00","447","38","5","4","19.795943","145.9","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1305","2020-06-01 00:00:00","447","38","6","4","38.5467034","149.98","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1306","2020-06-01 00:00:00","450","18","1","3","16.791986","138.76","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1307","2020-06-01 00:00:00","454","24","2","4","125.854956","155.64215368682","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1308","2020-06-01 00:00:00","454","24","4","4","119.529149","157.70999510421","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1309","2020-06-01 00:00:00","454","24","8","4","242.9343143","157.04746357106","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1310","2020-06-01 00:00:00","457","2","4","3","162.283501","160.90093592453","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1311","2020-06-01 00:00:00","475","24","2","2","1.219191","165.28","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1312","2020-06-01 00:00:00","476","36","8","3","54.4059174","160.5039185194","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1313","2020-06-01 00:00:00","483","6","2","5","2.9771795","165.28","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1314","2020-06-01 00:00:00","494","21","1","3","34.534867","142.2238426666","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1315","2020-06-01 00:00:00","522","11","3","3","3.761705","170.38","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1316","2020-06-01 00:00:00","525","42","6","4","133.56191","149.149762447","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1317","2020-06-01 00:00:00","532","21","1","4","148.0511025","147.30719941305","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1318","2020-06-01 00:00:00","540","21","1","3","38.419926","144.20478623046","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1319","2020-06-01 00:00:00","564","9","1","3","41.511795","142.61596579093","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1320","2020-06-01 00:00:00","566","0","5","3","0.843694","171.47217666595","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1321","2020-06-01 00:00:00","566","0","6","3","4.0328464","153.40097536443","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1322","2020-06-01 00:00:00","566","0","8","3","6.252943","168.64606079692","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1323","2020-06-01 00:00:00","593","21","1","3","15.800699","147.94","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1324","2020-06-01 00:00:00","594","29","1","3","43.175886","141.6498625184","146.02648","168.72556","0.2236","12.031981476429","9.3484017761538"
"1325","2020-07-01 00:00:00","3","44","3","8","9.846146","176.398","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1326","2020-07-01 00:00:00","6","2","2","1","9.894955","176.01243205542","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1327","2020-07-01 00:00:00","15","2","2","3","1.9822295","175.99000257309","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1328","2020-07-01 00:00:00","15","2","8","3","0.216416","183.64","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1329","2020-07-01 00:00:00","27","2","2","3","39.0861585","175.18160013481","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1330","2020-07-01 00:00:00","33","33","6","3","25.7198734","167.29546209488","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1331","2020-07-01 00:00:00","36","24","2","5","1.924168","179.35741585911","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1332","2020-07-01 00:00:00","67","2","8","3","1.70094286","178.1085599858","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1333","2020-07-01 00:00:00","71","2","8","3","0.511832","191.8","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1334","2020-07-01 00:00:00","73","24","2","3","9.9140125","172.93890474619","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1335","2020-07-01 00:00:00","77","6","3","5","1.495298","183.64","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1336","2020-07-01 00:00:00","78","44","3","8","18.804161","184.252","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1337","2020-07-01 00:00:00","83","10","3","3","21.789415","184.67302283333","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1338","2020-07-01 00:00:00","93","2","2","3","0.211664","183.844","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1339","2020-07-01 00:00:00","122","2","8","5","0.136426","183.69181270432","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1340","2020-07-01 00:00:00","125","38","6","3","5.9323988","156.61","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1341","2020-07-01 00:00:00","129","41","6","4","89.9244523","164.97492465352","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1342","2020-07-01 00:00:00","130","8","1","3","6.47698","170.87799523852","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1343","2020-07-01 00:00:00","135","12","4","3","0.501734","178.03","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1344","2020-07-01 00:00:00","156","13","2","3","18.1926935","173.07745998548","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1345","2020-07-01 00:00:00","177","2","8","4","77.2242056","170.30158993172","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1346","2020-07-01 00:00:00","179","17","5","3","1.985249","167.32","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1347","2020-07-01 00:00:00","179","17","6","3","9.9001921","161.71409267265","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1348","2020-07-01 00:00:00","181","22","1","6","0.7703725","193.17364135402","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1349","2020-07-01 00:00:00","184","2","8","3","0.727856","179.24201374997","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1350","2020-07-01 00:00:00","189","12","4","3","2.970699","177.75293052241","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1351","2020-07-01 00:00:00","192","11","3","3","17.807924","178.54","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1352","2020-07-01 00:00:00","193","2","8","3","4.576976","181.70457685533","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1353","2020-07-01 00:00:00","195","25","6","4","145.0162634","167.33546739804","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1354","2020-07-01 00:00:00","196","24","2","3","16.8096615","168.91244876829","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1355","2020-07-01 00:00:00","202","39","4","3","19.578343","169.92360234806","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1356","2020-07-01 00:00:00","212","21","1","3","5.943469","170.36715550127","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1357","2020-07-01 00:00:00","218","33","6","3","2.9720216","156.1","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1358","2020-07-01 00:00:00","223","34","1","3","8.425991","163.24","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1359","2020-07-01 00:00:00","224","2","8","3","0.94506","188.09013395975","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1360","2020-07-01 00:00:00","228","14","1","3","8.35283","163.24","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1361","2020-07-01 00:00:00","235","2","8","3","6.674196","183.30169455018","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1362","2020-07-01 00:00:00","251","2","8","3","9.40026","172.92455567294","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1363","2020-07-01 00:00:00","255","8","1","3","16.858019","153.04","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1364","2020-07-01 00:00:00","262","24","2","4","8.239083","175.55549597989","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1365","2020-07-01 00:00:00","263","2","8","3","4.710438","177.87420912699","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1366","2020-07-01 00:00:00","264","2","8","3","9.9087536","178.03","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1367","2020-07-01 00:00:00","267","28","3","3","39.579709","184.15070798777","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1368","2020-07-01 00:00:00","269","44","3","8","124.244024","183.31868079319","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1369","2020-07-01 00:00:00","269","44","8","8","17.3428616","168.54400011659","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1370","2020-07-01 00:00:00","280","17","6","4","47.4200102","167.10771236467","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1371","2020-07-01 00:00:00","286","22","1","4","114.109497","169.56915650799","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1372","2020-07-01 00:00:00","295","33","8","3","56.8791394","177.05934888104","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1373","2020-07-01 00:00:00","301","16","1","3","24.483496","172.42","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1374","2020-07-01 00:00:00","305","2","8","3","2.488072","179.47671170288","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1375","2020-07-01 00:00:00","308","42","6","3","151.1301016","168.43052228261","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1376","2020-07-01 00:00:00","316","39","4","4","44.836908","166.72912275396","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1377","2020-07-01 00:00:00","334","2","8","3","1.29913152","179.75498323473","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1378","2020-07-01 00:00:00","336","38","5","3","4.946935","175.07129772273","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1379","2020-07-01 00:00:00","342","2","8","3","0.73943104","174.1543500346","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1380","2020-07-01 00:00:00","343","33","6","3","17.6158304","168.13764997873","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1381","2020-07-01 00:00:00","351","2","8","3","1.970698","171.27549578429","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1382","2020-07-01 00:00:00","358","38","5","3","5.968615","164.26431421695","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1383","2020-07-01 00:00:00","365","39","4","4","91.649961","172.49416274161","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1384","2020-07-01 00:00:00","369","2","8","3","4.142566","179.00135588695","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1385","2020-07-01 00:00:00","371","13","8","3","24.57299","168.87176049353","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1386","2020-07-01 00:00:00","375","6","3","3","4.955259","186.64216459725","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1387","2020-07-01 00:00:00","386","38","5","3","0.988319","167.32","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1388","2020-07-01 00:00:00","387","15","4","3","31.0142015","174.9679356204","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1389","2020-07-01 00:00:00","392","6","3","3","2.23127","194.67767660312","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1390","2020-07-01 00:00:00","394","6","3","5","2.976536","191.8","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1391","2020-07-01 00:00:00","398","2","2","3","1.990892","175.99","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1392","2020-07-01 00:00:00","398","2","8","3","0.812","183.64","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1393","2020-07-01 00:00:00","402","2","8","3","2.501538","177.85917926337","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1394","2020-07-01 00:00:00","411","24","2","4","37.224202","170.79550673618","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1395","2020-07-01 00:00:00","411","24","8","4","37.5805228","166.80951794678","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1396","2020-07-01 00:00:00","415","33","6","3","4.7667035","157.63000106369","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1397","2020-07-01 00:00:00","417","31","1","3","4.955546","159.16408171862","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1398","2020-07-01 00:00:00","419","24","8","4","39.515462","173.50996685096","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1399","2020-07-01 00:00:00","442","36","8","3","114.1588686","174.35630854326","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1400","2020-07-01 00:00:00","447","38","6","4","166.5991901","170.65689313648","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1401","2020-07-01 00:00:00","448","24","2","3","11.3291165","175.99000044645","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1402","2020-07-01 00:00:00","454","24","2","4","131.614673","162.73220182448","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1403","2020-07-01 00:00:00","454","24","4","4","172.7810075","176.52771650716","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
"1404","2020-07-01 00:00:00","454","24","6","4","28.3885906","169.98225129838","168.72556","168.408","0.351","11.779156808571","9.2383090405128"
